date;activity
08-Mar-2008 08:20:49;use_toilet
08-Mar-2008 08:21:54;get_drink
08-Mar-2008 08:33:07;use_toilet
08-Mar-2008 10:00:24;use_toilet
08-Mar-2008 10:02:21;go_to_bed
08-Mar-2008 10:26:21;prepare_breakfast
08-Mar-2008 11:12:22;use_toilet
08-Mar-2008 11:15:43;take_shower
08-Mar-2008 11:35:57;leave_house
10-Mar-2008 06:21:27;go_to_bed
10-Mar-2008 08:35:04;use_toilet
10-Mar-2008 08:49:48;use_toilet
10-Mar-2008 09:25:58;prepare_breakfast
10-Mar-2008 09:46:55;take_shower
10-Mar-2008 10:28:59;leave_house
10-Mar-2008 19:24:50;use_toilet
10-Mar-2008 19:33:36;prepare_dinner
10-Mar-2008 20:10:53;get_drink
10-Mar-2008 20:52:59;use_toilet
10-Mar-2008 21:31:58;get_drink
10-Mar-2008 22:03:18;use_toilet
10-Mar-2008 22:05:36;go_to_bed
11-Mar-2008 06:51:36;use_toilet
11-Mar-2008 09:00:48;use_toilet
11-Mar-2008 09:15:39;use_toilet
11-Mar-2008 09:18:39;take_shower
11-Mar-2008 09:33:30;leave_house
11-Mar-2008 17:58:06;prepare_dinner
11-Mar-2008 18:16:03;get_drink
11-Mar-2008 18:29:55;use_toilet
11-Mar-2008 18:34:58;leave_house
11-Mar-2008 20:48:10;get_drink
11-Mar-2008 21:13:48;get_drink
11-Mar-2008 21:51:58;use_toilet
11-Mar-2008 21:53:31;go_to_bed
12-Mar-2008 03:04:57;use_toilet
12-Mar-2008 08:41:34;use_toilet
12-Mar-2008 09:41:18;prepare_breakfast
12-Mar-2008 09:59:25;get_drink
12-Mar-2008 11:02:09;use_toilet
12-Mar-2008 11:09:40;leave_house
12-Mar-2008 12:41:17;take_shower
12-Mar-2008 12:54:00;leave_house
13-Mar-2008 01:18:35;use_toilet
13-Mar-2008 01:23:57;go_to_bed
13-Mar-2008 06:28:01;use_toilet
13-Mar-2008 08:22:18;use_toilet
13-Mar-2008 09:19:47;prepare_breakfast
13-Mar-2008 09:40:53;take_shower
13-Mar-2008 09:57:30;leave_house
13-Mar-2008 17:53:11;use_toilet
13-Mar-2008 20:31:24;use_toilet
13-Mar-2008 20:34:14;leave_house
14-Mar-2008 00:38:13;use_toilet
14-Mar-2008 00:45:01;go_to_bed
14-Mar-2008 05:29:09;use_toilet
14-Mar-2008 09:12:51;use_toilet
14-Mar-2008 09:15:01;prepare_breakfast
14-Mar-2008 09:57:12;use_toilet
14-Mar-2008 10:31:08;take_shower
14-Mar-2008 10:48:53;leave_house
14-Mar-2008 17:19:59;use_toilet
14-Mar-2008 17:55:14;leave_house
14-Mar-2008 23:04:21;use_toilet
14-Mar-2008 23:57:06;use_toilet
14-Mar-2008 23:59:37;go_to_bed
15-Mar-2008 04:06:50;use_toilet
15-Mar-2008 08:59:43;use_toilet
15-Mar-2008 10:07:07;use_toilet
15-Mar-2008 10:09:42;prepare_breakfast
15-Mar-2008 10:40:17;use_toilet
15-Mar-2008 12:36:19;use_toilet
15-Mar-2008 14:30:31;use_toilet
15-Mar-2008 14:34:51;take_shower
15-Mar-2008 18:15:12;prepare_dinner
15-Mar-2008 18:55:11;get_drink
15-Mar-2008 19:44:01;use_toilet
15-Mar-2008 19:45:13;leave_house
16-Mar-2008 01:30:31;use_toilet
16-Mar-2008 01:31:28;go_to_bed
16-Mar-2008 09:06:31;use_toilet
16-Mar-2008 09:19:59;use_toilet
16-Mar-2008 10:03:54;prepare_breakfast
16-Mar-2008 10:42:03;take_shower
16-Mar-2008 11:27:50;leave_house
16-Mar-2008 21:38:05;use_toilet
16-Mar-2008 22:02:53;go_to_bed
16-Mar-2008 22:47:14;use_toilet
17-Mar-2008 05:44:24;use_toilet
17-Mar-2008 08:30:00;use_toilet
17-Mar-2008 08:31:58;prepare_breakfast
17-Mar-2008 08:54:13;take_shower
17-Mar-2008 09:09:17;use_toilet
17-Mar-2008 09:16:18;leave_house
17-Mar-2008 19:13:03;use_toilet
17-Mar-2008 19:43:51;prepare_dinner
17-Mar-2008 20:04:57;use_toilet
17-Mar-2008 20:17:08;get_drink
17-Mar-2008 21:33:42;get_drink
17-Mar-2008 22:26:16;use_toilet
18-Mar-2008 00:48:12;use_toilet
18-Mar-2008 00:51:48;go_to_bed
18-Mar-2008 06:23:14;use_toilet
18-Mar-2008 08:15:09;use_toilet
18-Mar-2008 08:20:32;prepare_breakfast
18-Mar-2008 08:39:32;take_shower
18-Mar-2008 09:14:21;leave_house
18-Mar-2008 18:01:00;use_toilet
18-Mar-2008 18:21:36;use_toilet
18-Mar-2008 18:25:00;leave_house
19-Mar-2008 00:40:32;use_toilet
19-Mar-2008 00:44:11;go_to_bed
19-Mar-2008 07:51:00;use_toilet
19-Mar-2008 09:38:13;prepare_breakfast
19-Mar-2008 09:48:29;use_toilet
19-Mar-2008 09:49:25;take_shower
19-Mar-2008 10:08:27;leave_house
19-Mar-2008 17:19:28;take_shower
19-Mar-2008 17:26:40;leave_house
19-Mar-2008 20:46:18;use_toilet
19-Mar-2008 21:49:09;use_toilet
19-Mar-2008 21:54:30;go_to_bed
20-Mar-2008 00:35:07;use_toilet
20-Mar-2008 06:57:54;use_toilet
20-Mar-2008 08:45:42;use_toilet
20-Mar-2008 09:11:55;prepare_breakfast
20-Mar-2008 09:42:26;take_shower
20-Mar-2008 09:56:47;leave_house
20-Mar-2008 22:51:11;use_toilet
20-Mar-2008 23:36:23;use_toilet
20-Mar-2008 23:58:42;use_toilet
20-Mar-2008 23:59:38;go_to_bed
21-Mar-2008 03:49:46;use_toilet
21-Mar-2008 08:30:56;use_toilet
21-Mar-2008 09:13:22;use_toilet
21-Mar-2008 09:17:47;take_shower
21-Mar-2008 09:42:28;leave_house
21-Mar-2008 15:51:58;use_toilet
21-Mar-2008 17:03:48;go_to_bed
21-Mar-2008 18:24:24;use_toilet
21-Mar-2008 19:10:36;leave_house
