case_id;date;end_date;label
20110214;2011-02-14 18:33:52.994150;2011-02-14 19:18:33.890927;relax
20110214;2011-02-14 19:21:18.443452;2011-02-14 20:04:59.379858;relax
20110214;2011-02-14 20:08:27.840499;2011-02-14 20:32:44.627392;relax
20110214;2011-02-14 20:33:12.081837;2011-02-14 21:15:14.648885;relax
20110214;2011-02-14 21:15:46.188230;2011-02-14 22:07:51.790593;relax
20110214;2011-02-14 22:15:53.558775;2011-02-14 23:18:00.129317;relax
20110215;2011-02-15 00:16:37.382383;2011-02-15 05:05:20.827580;sleeping
20110215;2011-02-15 05:05:23.859096;2011-02-15 05:07:37.829775;bed_to_toilet
20110215;2011-02-15 05:07:47.517570;2011-02-15 08:13:48.916986;sleeping
20110215;2011-02-15 08:16:23.826697;2011-02-15 08:20:51.144000;meal_preparation
20110215;2011-02-15 08:27:25.708759;2011-02-15 08:29:06.214361;meal_preparation
20110215;2011-02-15 08:29:18.640634;2011-02-15 09:03:29.418311;relax
20110215;2011-02-15 09:04:18.670567;2011-02-15 09:44:17.626736;relax
20110215;2011-02-15 10:03:44.871765;2011-02-15 10:06:15.902955;meal_preparation
20110215;2011-02-15 10:07:25.622645;2011-02-15 10:10:57.779115;meal_preparation
20110215;2011-02-15 10:11:02.554751;2011-02-15 10:15:48.455914;eating
20110215;2011-02-15 10:15:53.366113;2011-02-15 10:20:48.691117;wash_dishes
20110215;2011-02-15 10:54:21.379485;2011-02-15 11:05:44.378628;relax
20110215;2011-02-15 11:10:21.349223;2011-02-15 11:18:33.828485;relax
20110215;2011-02-15 11:27:40.231098;2011-02-15 11:43:27.562459;relax
20110215;2011-02-15 13:33:55.238312;2011-02-15 13:36:00.618584;meal_preparation
20110215;2011-02-15 13:37:37.104560;2011-02-15 13:39:57.026789;meal_preparation
20110215;2011-02-15 13:40:14.479619;2011-02-15 13:40:59.595725;meal_preparation
20110215;2011-02-15 13:41:01.273432;2011-02-15 13:51:53.160520;relax
20110215;2011-02-15 14:39:49.478877;2011-02-15 14:39:53.819588;leave_home
20110215;2011-02-15 15:12:21.902818;2011-02-15 15:12:28.110358;enter_home
20110215;2011-02-15 16:15:06.667243;2011-02-15 17:06:49.906813;relax
20110215;2011-02-15 17:39:28.537663;2011-02-15 17:39:36.147568;leave_home
20110215;2011-02-15 20:04:31.314981;2011-02-15 20:04:38.918963;enter_home
20110215;2011-02-15 20:13:55.394240;2011-02-15 21:05:19.255005;relax
20110215;2011-02-15 21:06:03.821716;2011-02-15 22:57:58.544819;relax
20110215;2011-02-15 23:14:11.135658;2011-02-15 23:33:42.871035;relax
20110215;2011-02-15 23:37:03.483072;2011-02-16 00:03:37.693385;relax
20110216;2011-02-16 00:08:06.100120;2011-02-16 07:40:06.992278;sleeping
20110216;2011-02-16 07:48:39.025914;2011-02-16 07:52:30.659247;meal_preparation
20110216;2011-02-16 07:54:26.904962;2011-02-16 07:59:42.428088;relax
20110216;2011-02-16 08:01:17.420924;2011-02-16 08:17:05.372375;relax
20110216;2011-02-16 08:24:47.462114;2011-02-16 08:46:53.850314;relax
20110216;2011-02-16 08:48:14.430573;2011-02-16 08:56:45.320702;relax
20110216;2011-02-16 09:02:14.514018;2011-02-16 09:17:53.041473;relax
20110216;2011-02-16 09:36:14.429354;2011-02-16 09:38:44.589147;meal_preparation
20110216;2011-02-16 09:39:54.331828;2011-02-16 09:41:57.294244;meal_preparation
20110216;2011-02-16 09:41:59.938265;2011-02-16 09:47:45.099575;eating
20110216;2011-02-16 09:49:34.652757;2011-02-16 09:52:14.442937;wash_dishes
20110216;2011-02-16 10:18:16.320695;2011-02-16 10:34:58.853116;relax
20110216;2011-02-16 10:35:18.635026;2011-02-16 10:41:21.485261;relax
20110216;2011-02-16 11:18:37.971844;2011-02-16 11:29:25.387149;housekeeping
20110216;2011-02-16 11:35:44.370149;2011-02-16 11:35:50.651839;leave_home
20110216;2011-02-16 13:55:55.815733;2011-02-16 13:56:00.538949;enter_home
20110216;2011-02-16 13:57:18.938048;2011-02-16 14:06:30.326622;eating
20110216;2011-02-16 14:11:40.901626;2011-02-16 14:19:58.603542;relax
20110216;2011-02-16 14:20:45.280091;2011-02-16 14:37:47.848889;relax
20110216;2011-02-16 15:00:48.153255;2011-02-16 15:00:52.262767;leave_home
20110216;2011-02-16 17:10:25.404972;2011-02-16 17:10:29.402128;enter_home
20110216;2011-02-16 17:15:13.278421;2011-02-16 17:19:49.581874;meal_preparation
20110216;2011-02-16 17:21:07.098132;2011-02-16 17:24:44.906661;meal_preparation
20110216;2011-02-16 17:32:58.970933;2011-02-16 17:52:07.090924;relax
20110216;2011-02-16 17:52:07.932030;2011-02-16 17:58:57.325706;meal_preparation
20110216;2011-02-16 18:00:17.583744;2011-02-16 18:06:00.690573;relax
20110216;2011-02-16 18:06:00.758074;2011-02-16 18:09:46.050645;meal_preparation
20110216;2011-02-16 18:09:47.568295;2011-02-16 18:32:36.263460;relax
20110216;2011-02-16 18:36:01.200117;2011-02-16 18:42:34.281542;relax
20110216;2011-02-16 18:45:27.060819;2011-02-16 21:30:55.178053;relax
20110216;2011-02-16 21:37:48.445419;2011-02-16 22:11:55.672372;relax
20110216;2011-02-16 22:33:44.640097;2011-02-17 00:01:05.772404;relax
20110217;2011-02-17 00:08:02.051116;2011-02-17 06:57:33.048126;sleeping
20110217;2011-02-17 07:04:49.000775;2011-02-17 07:09:16.642631;meal_preparation
20110217;2011-02-17 07:12:21.845852;2011-02-17 07:16:44.722440;meal_preparation
20110217;2011-02-17 07:16:58.280545;2011-02-17 07:33:57.129945;relax
20110217;2011-02-17 08:09:58.095793;2011-02-17 08:21:52.011150;relax
20110217;2011-02-17 08:44:23.327399;2011-02-17 08:44:27.452566;leave_home
20110217;2011-02-17 10:21:42.011388;2011-02-17 10:21:46.690040;enter_home
20110217;2011-02-17 10:26:29.655250;2011-02-17 10:39:22.609409;meal_preparation
20110217;2011-02-17 10:39:26.466599;2011-02-17 10:42:37.484983;eating
20110217;2011-02-17 11:10:16.587677;2011-02-17 11:27:13.350141;relax
20110217;2011-02-17 11:40:20.061924;2011-02-17 11:40:29.709934;leave_home
20110217;2011-02-17 14:37:25.638946;2011-02-17 14:37:30.305412;enter_home
20110217;2011-02-17 14:44:44.075258;2011-02-17 14:49:02.217207;meal_preparation
20110217;2011-02-17 14:49:39.089583;2011-02-17 14:51:07.564356;meal_preparation
20110217;2011-02-17 14:51:25.043969;2011-02-17 14:52:19.890473;meal_preparation
20110217;2011-02-17 14:52:37.848998;2011-02-17 14:57:54.936816;relax
20110217;2011-02-17 14:58:41.961060;2011-02-17 15:05:02.711050;relax
20110217;2011-02-17 15:06:00.400017;2011-02-17 15:20:25.811385;relax
20110217;2011-02-17 15:48:25.141377;2011-02-17 15:48:29.504096;leave_home
20110217;2011-02-17 18:26:19.787958;2011-02-17 18:26:24.847133;enter_home
20110217;2011-02-17 18:38:12.209669;2011-02-17 18:42:03.720650;meal_preparation
20110217;2011-02-17 18:42:36.790599;2011-02-17 18:47:38.489646;meal_preparation
20110217;2011-02-17 18:54:14.820619;2011-02-17 19:49:17.120670;relax
20110217;2011-02-17 19:54:01.346076;2011-02-17 19:59:28.662333;relax
20110217;2011-02-17 19:59:59.772298;2011-02-17 21:44:42.130402;relax
20110217;2011-02-17 22:08:39.136885;2011-02-17 22:57:14.923373;relax
20110217;2011-02-17 23:00:41.086622;2011-02-18 04:53:09.703378;sleeping
20110218;2011-02-18 04:53:30.469980;2011-02-18 04:56:39.089000;bed_to_toilet
20110218;2011-02-18 04:56:42.709316;2011-02-18 07:15:34.580056;sleeping
20110218;2011-02-18 07:22:18.908213;2011-02-18 07:35:18.092899;meal_preparation
20110218;2011-02-18 07:35:42.382211;2011-02-18 07:54:16.406616;relax
20110218;2011-02-18 07:55:04.496461;2011-02-18 08:16:42.368691;relax
20110218;2011-02-18 08:17:58.715384;2011-02-18 08:36:37.663177;relax
20110218;2011-02-18 08:47:05.543434;2011-02-18 08:59:11.564470;relax
20110218;2011-02-18 09:05:03.045824;2011-02-18 09:07:38.569967;meal_preparation
20110218;2011-02-18 09:07:51.683370;2011-02-18 09:15:30.453133;meal_preparation
20110218;2011-02-18 09:18:55.636916;2011-02-18 09:22:27.393354;meal_preparation
20110218;2011-02-18 09:22:39.139469;2011-02-18 09:31:07.760381;eating
20110218;2011-02-18 09:31:37.552624;2011-02-18 09:36:01.620042;wash_dishes
20110218;2011-02-18 10:12:22.280583;2011-02-18 10:22:27.336029;relax
20110218;2011-02-18 10:25:30.980763;2011-02-18 10:33:28.853542;relax
20110218;2011-02-18 10:36:50.202720;2011-02-18 10:58:53.514285;relax
20110218;2011-02-18 11:17:15.964590;2011-02-18 11:27:10.691009;housekeeping
20110218;2011-02-18 11:46:41.353668;2011-02-18 11:46:45.576253;leave_home
20110218;2011-02-18 14:21:04.483125;2011-02-18 14:21:10.784210;enter_home
20110218;2011-02-18 14:25:42.771717;2011-02-18 14:38:27.563100;meal_preparation
20110218;2011-02-18 14:40:38.496976;2011-02-18 14:51:22.113774;eating
20110218;2011-02-18 14:51:24.452467;2011-02-18 15:18:19.025229;relax
20110218;2011-02-18 15:47:07.079741;2011-02-18 15:47:11.384528;leave_home
20110218;2011-02-18 16:41:48.376964;2011-02-18 16:41:59.115069;enter_home
20110218;2011-02-18 17:06:17.950489;2011-02-18 17:14:26.368503;meal_preparation
20110218;2011-02-18 17:16:06.799334;2011-02-18 17:27:22.551707;meal_preparation
20110218;2011-02-18 17:31:30.840571;2011-02-18 17:48:52.221239;meal_preparation
20110218;2011-02-18 17:51:31.468765;2011-02-18 18:07:56.310566;meal_preparation
20110218;2011-02-18 18:10:58.869656;2011-02-18 18:23:43.790492;meal_preparation
20110218;2011-02-18 18:23:53.213135;2011-02-18 18:29:49.205881;eating
20110218;2011-02-18 18:34:50.542390;2011-02-18 18:41:39.161368;meal_preparation
20110218;2011-02-18 18:44:13.351208;2011-02-18 18:49:10.781488;eating
20110218;2011-02-18 18:50:11.864900;2011-02-18 19:29:49.248322;eating
20110218;2011-02-18 19:29:51.576422;2011-02-18 19:51:40.002736;meal_preparation
20110218;2011-02-18 19:51:44.042725;2011-02-18 20:48:52.820312;eating
20110218;2011-02-18 20:49:30.555698;2011-02-18 20:53:24.398644;wash_dishes
20110218;2011-02-18 21:07:15.600091;2011-02-18 21:24:56.421475;relax
20110218;2011-02-18 21:45:33.573907;2011-02-18 21:53:24.486025;relax
20110218;2011-02-18 22:06:02.041276;2011-02-18 22:15:23.042542;relax
20110218;2011-02-18 22:19:30.673459;2011-02-18 22:39:06.952100;relax
20110218;2011-02-18 22:40:14.214622;2011-02-18 22:50:36.517001;relax
20110218;2011-02-18 23:00:02.538851;2011-02-18 23:19:18.264547;relax
20110218;2011-02-18 23:23:57.439595;2011-02-18 23:51:12.739506;relax
20110218;2011-02-18 23:51:41.092398;2011-02-19 00:00:04.159503;relax
20110219;2011-02-19 00:03:47.901807;2011-02-19 04:41:08.161207;sleeping
20110219;2011-02-19 04:41:23.712823;2011-02-19 04:44:20.040912;bed_to_toilet
20110219;2011-02-19 04:44:47.779510;2011-02-19 06:05:53.183255;sleeping
20110219;2011-02-19 06:07:48.974289;2011-02-19 06:22:23.744721;meal_preparation
20110219;2011-02-19 06:24:12.405885;2011-02-19 06:32:22.929155;relax
20110219;2011-02-19 06:38:53.825300;2011-02-19 06:43:41.066044;relax
20110219;2011-02-19 07:26:32.284960;2011-02-19 07:31:44.648233;meal_preparation
20110219;2011-02-19 07:31:54.229573;2011-02-19 07:36:03.700048;eating
20110219;2011-02-19 07:39:49.714271;2011-02-19 07:45:04.391846;relax
20110219;2011-02-19 07:56:12.195964;2011-02-19 07:56:21.859391;leave_home
20110219;2011-02-19 18:58:33.877509;2011-02-19 18:58:39.887131;enter_home
20110219;2011-02-19 19:00:11.724594;2011-02-19 19:14:05.622529;relax
20110219;2011-02-19 19:31:04.551460;2011-02-19 19:56:20.592076;relax
20110219;2011-02-19 19:57:26.622626;2011-02-19 21:48:29.915284;relax
20110219;2011-02-19 21:54:13.669132;2011-02-19 22:45:35.221240;relax
20110219;2011-02-19 22:45:52.745998;2011-02-19 23:05:10.353984;relax
20110219;2011-02-19 23:21:38.258824;2011-02-20 00:59:19.344082;relax
20110220;2011-02-20 01:04:21.690190;2011-02-20 07:51:57.071500;sleeping
20110220;2011-02-20 08:00:13.599524;2011-02-20 08:05:36.000200;meal_preparation
20110220;2011-02-20 08:12:45.337943;2011-02-20 09:02:48.150313;relax
20110220;2011-02-20 08:49:33.427602;2011-02-20 08:54:07.443040;meal_preparation
20110220;2011-02-20 09:03:45.073101;2011-02-20 09:13:36.138018;relax
20110220;2011-02-20 09:14:23.417948;2011-02-20 09:17:59.934723;relax
20110220;2011-02-20 09:38:07.933701;2011-02-20 09:41:54.281039;meal_preparation
20110220;2011-02-20 09:42:31.481411;2011-02-20 09:46:21.614283;meal_preparation
20110220;2011-02-20 09:46:45.721920;2011-02-20 09:53:08.550301;eating
20110220;2011-02-20 09:59:28.884088;2011-02-20 10:07:33.039513;relax
20110220;2011-02-20 10:09:17.999684;2011-02-20 11:34:27.328754;relax
20110220;2011-02-20 11:45:09.117688;2011-02-20 12:27:13.734267;relax
20110220;2011-02-20 12:28:11.338465;2011-02-20 12:39:41.287020;relax
20110220;2011-02-20 12:40:28.178959;2011-02-20 13:07:49.395916;relax
20110220;2011-02-20 13:08:59.001404;2011-02-20 13:11:29.079667;meal_preparation
20110220;2011-02-20 13:15:49.430254;2011-02-20 13:20:53.646445;meal_preparation
20110220;2011-02-20 13:27:38.649753;2011-02-20 13:44:25.383031;relax
20110220;2011-02-20 13:45:11.592470;2011-02-20 13:49:53.329918;meal_preparation
20110220;2011-02-20 13:50:54.642209;2011-02-20 14:06:28.558661;relax
20110220;2011-02-20 14:06:47.078660;2011-02-20 14:40:12.820928;relax
20110220;2011-02-20 14:51:51.714150;2011-02-20 16:51:59.859332;relax
20110220;2011-02-20 16:53:43.006504;2011-02-20 16:58:15.942406;relax
20110220;2011-02-20 16:57:05.129486;2011-02-20 16:58:01.586709;meal_preparation
20110220;2011-02-20 16:58:20.625096;2011-02-20 17:01:50.703817;meal_preparation
20110220;2011-02-20 17:01:57.401921;2011-02-20 18:02:42.201345;relax
20110220;2011-02-20 17:02:43.417593;2011-02-20 17:09:47.006927;meal_preparation
20110220;2011-02-20 18:04:29.844977;2011-02-20 18:10:54.575883;relax
20110220;2011-02-20 18:12:33.620659;2011-02-20 19:09:17.593443;relax
20110220;2011-02-20 18:20:48.401895;2011-02-20 18:24:22.617770;meal_preparation
20110220;2011-02-20 18:50:00.376165;2011-02-20 18:52:34.240787;meal_preparation
20110220;2011-02-20 18:53:15.132450;2011-02-20 19:10:54.734672;meal_preparation
20110220;2011-02-20 19:18:16.630833;2011-02-20 19:32:00.326800;meal_preparation
20110220;2011-02-20 19:30:00.298135;2011-02-20 21:36:10.603813;relax
20110220;2011-02-20 19:33:35.327729;2011-02-20 19:40:01.035611;meal_preparation
20110220;2011-02-20 19:41:01.642296;2011-02-20 19:49:28.006876;meal_preparation
20110220;2011-02-20 21:40:11.782210;2011-02-20 22:07:42.315686;relax
20110220;2011-02-20 22:10:29.399255;2011-02-21 00:06:14.424658;relax
20110221;2011-02-21 00:21:58.989769;2011-02-21 06:55:17.118692;sleeping
20110221;2011-02-21 07:10:15.224384;2011-02-21 07:13:05.354904;meal_preparation
20110221;2011-02-21 07:16:03.743341;2011-02-21 07:29:03.479314;relax
20110221;2011-02-21 07:30:36.805105;2011-02-21 09:11:55.210199;relax
20110221;2011-02-21 09:42:11.043628;2011-02-21 10:17:47.631635;relax
20110221;2011-02-21 10:18:42.668769;2011-02-21 10:22:25.544084;meal_preparation
20110221;2011-02-21 10:23:49.650613;2011-02-21 10:26:43.574521;meal_preparation
20110221;2011-02-21 10:31:06.356657;2011-02-21 11:39:18.681805;relax
20110221;2011-02-21 11:44:14.849485;2011-02-21 11:46:07.760824;meal_preparation
20110221;2011-02-21 11:53:27.492517;2011-02-21 12:00:19.939121;meal_preparation
20110221;2011-02-21 12:06:54.302033;2011-02-21 12:47:05.839945;relax
20110221;2011-02-21 12:56:14.189642;2011-02-21 13:53:29.304056;relax
20110221;2011-02-21 13:58:28.218612;2011-02-21 15:04:53.083026;relax
20110221;2011-02-21 15:47:14.097662;2011-02-21 15:57:03.478228;meal_preparation
20110221;2011-02-21 15:57:06.624879;2011-02-21 17:14:41.580841;relax
20110221;2011-02-21 17:22:29.611846;2011-02-21 17:49:48.949801;relax
20110221;2011-02-21 17:50:45.689858;2011-02-21 17:57:56.629980;relax
20110221;2011-02-21 18:05:43.224210;2011-02-21 18:34:41.750753;relax
20110221;2011-02-21 18:40:57.939421;2011-02-21 19:04:19.727605;relax
20110221;2011-02-21 19:04:24.208761;2011-02-21 19:08:08.860038;meal_preparation
20110221;2011-02-21 19:08:19.388868;2011-02-21 19:23:40.641552;relax
20110221;2011-02-21 19:24:54.812090;2011-02-21 19:29:06.394088;relax
20110221;2011-02-21 19:30:10.139489;2011-02-21 19:52:02.843170;relax
20110221;2011-02-21 19:54:03.149193;2011-02-21 20:33:35.250719;relax
20110221;2011-02-21 20:34:55.632632;2011-02-21 21:06:56.121114;relax
20110221;2011-02-21 21:11:57.936145;2011-02-21 21:38:17.447397;relax
20110221;2011-02-21 21:39:30.482310;2011-02-21 23:02:18.253656;relax
20110221;2011-02-21 23:02:56.936829;2011-02-21 23:32:32.660890;relax
20110221;2011-02-21 23:37:50.334099;2011-02-22 02:22:01.331188;relax
20110222;2011-02-22 02:34:17.262799;2011-02-22 07:20:24.922258;sleeping
20110222;2011-02-22 07:28:54.301218;2011-02-22 07:33:51.849303;meal_preparation
20110222;2011-02-22 07:36:53.610413;2011-02-22 07:43:17.754823;meal_preparation
20110222;2011-02-22 07:44:40.698850;2011-02-22 08:05:46.190221;relax
20110222;2011-02-22 08:14:36.000666;2011-02-22 08:56:36.480502;relax
20110222;2011-02-22 09:28:42.614435;2011-02-22 09:38:31.750659;meal_preparation
20110222;2011-02-22 09:38:42.078429;2011-02-22 09:44:15.084966;eating
20110222;2011-02-22 09:50:23.687574;2011-02-22 10:45:35.469340;relax
20110222;2011-02-22 11:54:10.799303;2011-02-22 12:02:10.537677;relax
20110222;2011-02-22 12:02:36.316799;2011-02-22 12:09:23.078511;meal_preparation
20110222;2011-02-22 12:16:34.418081;2011-02-22 13:01:55.659470;work
20110222;2011-02-22 13:06:00.628241;2011-02-22 13:21:31.598878;work
20110222;2011-02-22 13:33:44.898666;2011-02-22 13:52:25.642826;work
20110222;2011-02-22 14:08:51.143086;2011-02-22 14:11:13.062819;meal_preparation
20110222;2011-02-22 14:12:18.064990;2011-02-22 14:22:35.554443;eating
20110222;2011-02-22 14:36:53.832045;2011-02-22 14:36:58.061071;leave_home
20110222;2011-02-22 15:08:31.996621;2011-02-22 15:08:35.366795;enter_home
20110222;2011-02-22 15:23:00.142290;2011-02-22 15:26:54.723459;meal_preparation
20110222;2011-02-22 15:28:45.989030;2011-02-22 15:32:38.027217;meal_preparation
20110222;2011-02-22 15:35:30.470024;2011-02-22 15:39:32.517496;meal_preparation
20110222;2011-02-22 15:41:17.890808;2011-02-22 15:48:17.401630;relax
20110222;2011-02-22 16:51:49.660317;2011-02-22 16:52:00.545089;leave_home
20110222;2011-02-22 17:07:44.564088;2011-02-22 17:07:51.723272;enter_home
20110222;2011-02-22 17:23:33.139161;2011-02-22 18:13:16.394115;relax
20110222;2011-02-22 18:13:56.679743;2011-02-22 18:27:01.541571;relax
20110222;2011-02-22 18:36:04.912306;2011-02-22 18:48:29.338036;relax
20110222;2011-02-22 18:48:55.818867;2011-02-22 18:58:09.220849;relax
20110222;2011-02-22 18:58:14.324293;2011-02-22 19:06:45.450337;meal_preparation
20110222;2011-02-22 19:08:39.460951;2011-02-22 19:13:59.598315;meal_preparation
20110222;2011-02-22 19:16:51.556582;2011-02-22 20:25:37.749940;relax
20110222;2011-02-22 20:27:31.636025;2011-02-22 20:44:54.145864;relax
20110222;2011-02-22 20:45:16.363814;2011-02-22 20:59:08.669550;relax
20110222;2011-02-22 21:08:32.728855;2011-02-22 21:30:07.410317;relax
20110222;2011-02-22 21:43:14.938847;2011-02-22 21:52:58.046866;relax
20110222;2011-02-22 21:54:10.987328;2011-02-22 23:00:38.931197;relax
20110222;2011-02-22 23:05:01.677588;2011-02-23 01:00:58.149326;relax
20110223;2011-02-23 01:10:36.609300;2011-02-23 07:17:35.519692;sleeping
20110223;2011-02-23 07:25:56.434191;2011-02-23 07:32:36.168136;meal_preparation
20110223;2011-02-23 07:33:57.665768;2011-02-23 07:39:56.139604;meal_preparation
20110223;2011-02-23 07:40:04.941630;2011-02-23 07:55:12.645224;relax
20110223;2011-02-23 07:56:27.729044;2011-02-23 08:16:30.132093;relax
20110223;2011-02-23 08:32:15.258333;2011-02-23 09:07:45.300587;relax
20110223;2011-02-23 09:12:11.750234;2011-02-23 09:22:06.689559;meal_preparation
20110223;2011-02-23 09:23:35.452642;2011-02-23 09:25:56.048920;meal_preparation
20110223;2011-02-23 09:28:01.908941;2011-02-23 09:34:23.729664;eating
20110223;2011-02-23 09:49:18.052912;2011-02-23 09:56:02.608486;meal_preparation
20110223;2011-02-23 09:56:08.192833;2011-02-23 10:03:38.258933;relax
20110223;2011-02-23 10:56:09.375176;2011-02-23 11:11:40.951075;relax
20110223;2011-02-23 11:12:55.741443;2011-02-23 11:31:39.173174;relax
20110223;2011-02-23 12:09:28.029921;2011-02-23 12:17:34.061338;meal_preparation
20110223;2011-02-23 12:17:36.405987;2011-02-23 12:25:44.430610;relax
20110223;2011-02-23 12:26:34.346602;2011-02-23 12:52:26.080306;relax
20110223;2011-02-23 12:52:59.100376;2011-02-23 13:01:20.259274;relax
20110223;2011-02-23 13:05:02.082915;2011-02-23 13:40:55.755981;relax
20110223;2011-02-23 13:41:52.321647;2011-02-23 13:52:59.798262;relax
20110223;2011-02-23 13:53:11.287679;2011-02-23 14:10:39.838770;relax
20110223;2011-02-23 14:17:01.402573;2011-02-23 14:34:05.815987;relax
20110223;2011-02-23 14:42:47.106017;2011-02-23 15:21:29.984269;relax
