case_id;date;end_date;label
20101107;2010-11-07 03:51:21.614944;2010-11-07 07:34:57.814105;sleeping
20101107;2010-11-07 07:35:43.912388;2010-11-07 07:37:13.769327;meal_preparation
20101107;2010-11-07 07:50:09.199823;2010-11-07 07:57:21.977962;meal_preparation
20101107;2010-11-07 08:00:38.055900;2010-11-07 08:06:12.184786;meal_preparation
20101107;2010-11-07 08:06:14.168036;2010-11-07 08:13:27.570571;eating
20101107;2010-11-07 08:14:48.888777;2010-11-07 08:30:55.415439;relax
20101107;2010-11-07 08:33:29.567686;2010-11-07 08:36:46.481578;relax
20101107;2010-11-07 08:44:12.245569;2010-11-07 08:45:56.975464;work
20101107;2010-11-07 10:31:45.345624;2010-11-07 11:55:25.556424;relax
20101107;2010-11-07 12:03:08.220322;2010-11-07 12:06:32.634226;meal_preparation
20101107;2010-11-07 12:08:27.137756;2010-11-07 12:20:17.842926;eating
20101107;2010-11-07 12:21:15.765005;2010-11-07 12:23:55.320607;meal_preparation
20101107;2010-11-07 12:24:27.722796;2010-11-07 12:30:34.879404;eating
20101107;2010-11-07 12:30:42.297417;2010-11-07 12:38:26.684561;relax
20101107;2010-11-07 12:38:28.188402;2010-11-07 12:54:59.342931;eating
20101107;2010-11-07 13:46:10.826436;2010-11-07 14:12:53.495189;relax
20101107;2010-11-07 14:28:07.712028;2010-11-07 14:33:38.919030;housekeeping
20101107;2010-11-07 14:37:13.105518;2010-11-07 14:38:27.639022;work
20101107;2010-11-07 14:38:50.283829;2010-11-07 14:40:38.762112;meal_preparation
20101107;2010-11-07 14:40:39.524104;2010-11-07 14:42:49.951552;eating
20101107;2010-11-07 14:43:42.669222;2010-11-07 15:08:54.004132;relax
20101107;2010-11-07 15:10:28.466169;2010-11-07 15:13:19.302832;eating
20101107;2010-11-07 15:40:57.803044;2010-11-07 15:41:58.739403;meal_preparation
20101107;2010-11-07 15:42:09.462097;2010-11-07 15:55:52.961299;eating
20101107;2010-11-07 16:01:50.460408;2010-11-07 16:09:33.513209;relax
20101107;2010-11-07 16:09:55.680423;2010-11-07 16:11:51.257873;work
20101107;2010-11-07 16:14:12.480778;2010-11-07 16:21:40.650047;relax
20101107;2010-11-07 16:24:47.272278;2010-11-07 16:45:49.093433;relax
20101107;2010-11-07 16:48:51.831015;2010-11-07 16:55:25.844854;relax
20101107;2010-11-07 16:56:12.390314;2010-11-07 17:07:54.232099;relax
20101107;2010-11-07 17:07:54.817874;2010-11-07 17:12:21.378391;eating
20101107;2010-11-07 17:19:51.470105;2010-11-07 17:27:09.394281;meal_preparation
20101107;2010-11-07 17:29:12.883009;2010-11-07 17:30:23.571486;meal_preparation
20101107;2010-11-07 17:30:26.962074;2010-11-07 17:40:44.680561;eating
20101107;2010-11-07 17:40:51.493600;2010-11-07 17:46:24.464045;wash_dishes
20101107;2010-11-07 17:47:05.005592;2010-11-07 18:15:27.384374;relax
20101107;2010-11-07 18:21:42.121099;2010-11-07 19:09:38.725597;relax
20101107;2010-11-07 19:19:24.168161;2010-11-07 19:37:57.037867;relax
20101107;2010-11-07 19:52:24.284714;2010-11-07 20:05:57.659947;work
20101107;2010-11-07 20:37:41.433566;2010-11-07 20:40:22.031282;eating
20101107;2010-11-07 20:40:41.059492;2010-11-07 21:48:13.670930;relax
20101107;2010-11-07 21:52:18.085613;2010-11-07 21:59:36.950596;relax
20101107;2010-11-07 22:00:40.970590;2010-11-07 22:48:22.888839;relax
20101107;2010-11-07 22:59:09.336003;2010-11-07 23:45:22.614992;relax
20101107;2010-11-07 23:52:03.472616;2010-11-08 05:39:57.034884;sleeping
20101108;2010-11-08 05:40:10.556874;2010-11-08 05:43:15.104099;bed_to_toilet
20101108;2010-11-08 05:43:34.195173;2010-11-08 08:06:37.384531;sleeping
20101108;2010-11-08 08:15:47.321559;2010-11-08 08:19:26.447207;meal_preparation
20101108;2010-11-08 08:20:36.140671;2010-11-08 08:21:33.423258;meal_preparation
20101108;2010-11-08 08:21:52.027222;2010-11-08 08:34:43.849446;meal_preparation
20101108;2010-11-08 08:35:53.829504;2010-11-08 08:39:50.879863;meal_preparation
20101108;2010-11-08 08:40:00.630047;2010-11-08 09:03:09.618666;relax
20101108;2010-11-08 09:03:53.428128;2010-11-08 09:09:41.074812;meal_preparation
20101108;2010-11-08 09:10:05.478644;2010-11-08 09:20:37.475994;relax
20101108;2010-11-08 09:37:57.316784;2010-11-08 09:38:53.450049;meal_preparation
20101108;2010-11-08 09:42:56.714714;2010-11-08 09:44:21.161121;meal_preparation
20101108;2010-11-08 09:49:03.443739;2010-11-08 10:02:39.850030;relax
20101108;2010-11-08 10:03:57.812263;2010-11-08 10:25:05.916114;eating
20101108;2010-11-08 10:28:50.009598;2010-11-08 10:38:29.221668;eating
20101108;2010-11-08 11:28:52.984094;2010-11-08 11:31:46.985583;eating
20101108;2010-11-08 11:42:48.328875;2010-11-08 11:43:03.215384;leave_home
20101108;2010-11-08 11:44:23.962214;2010-11-08 11:44:32.517563;enter_home
20101108;2010-11-08 11:44:42.262616;2010-11-08 11:44:48.645910;leave_home
20101108;2010-11-08 11:45:44.937428;2010-11-08 11:45:48.932829;enter_home
20101108;2010-11-08 11:46:08.320128;2010-11-08 11:46:08.702748;leave_home
20101108;2010-11-08 13:46:28.653650;2010-11-08 13:46:43.441837;enter_home
20101108;2010-11-08 13:58:31.614718;2010-11-08 14:00:25.826350;meal_preparation
20101108;2010-11-08 14:05:26.487056;2010-11-08 14:06:07.105189;meal_preparation
20101108;2010-11-08 14:06:15.423694;2010-11-08 14:16:31.421845;eating
20101108;2010-11-08 14:16:39.751108;2010-11-08 14:17:13.045627;wash_dishes
20101108;2010-11-08 14:18:33.193917;2010-11-08 14:59:16.199489;relax
20101108;2010-11-08 15:20:18.461944;2010-11-08 16:14:22.236456;relax
20101108;2010-11-08 16:31:39.516294;2010-11-08 16:40:02.500047;housekeeping
20101108;2010-11-08 16:42:31.016250;2010-11-08 16:42:35.689572;leave_home
20101108;2010-11-08 16:56:49.231873;2010-11-08 16:56:54.053092;enter_home
20101108;2010-11-08 17:09:23.081480;2010-11-08 17:10:17.865662;work
20101108;2010-11-08 17:25:02.276922;2010-11-08 17:25:15.349142;leave_home
20101108;2010-11-08 17:33:06.880179;2010-11-08 17:33:11.712821;enter_home
20101108;2010-11-08 17:33:30.221051;2010-11-08 17:39:13.418769;work
20101108;2010-11-08 17:45:21.119754;2010-11-08 18:04:32.995470;work
20101108;2010-11-08 18:06:26.507968;2010-11-08 18:40:25.094190;relax
20101108;2010-11-08 18:40:52.068229;2010-11-08 18:43:17.280042;meal_preparation
20101108;2010-11-08 18:44:08.460750;2010-11-08 18:44:52.960217;meal_preparation
20101108;2010-11-08 18:45:02.388028;2010-11-08 18:54:49.472404;eating
20101108;2010-11-08 18:58:10.053754;2010-11-08 19:17:19.538665;relax
20101108;2010-11-08 19:21:17.883388;2010-11-08 19:45:44.601851;relax
20101108;2010-11-08 19:47:01.937473;2010-11-08 19:57:05.446521;relax
20101108;2010-11-08 20:02:16.080666;2010-11-08 20:40:25.745047;relax
20101108;2010-11-08 20:44:26.445802;2010-11-08 22:11:51.071913;relax
20101108;2010-11-08 22:24:17.734292;2010-11-08 23:28:40.180020;relax
20101108;2010-11-08 23:36:00.016296;2010-11-08 23:44:58.534781;relax
20101108;2010-11-08 23:54:38.878674;2010-11-09 00:30:28.196151;sleeping
20101109;2010-11-09 00:30:32.314798;2010-11-09 00:32:54.868485;bed_to_toilet
20101109;2010-11-09 00:33:12.725408;2010-11-09 05:31:19.687641;sleeping
20101109;2010-11-09 05:31:30.888221;2010-11-09 05:34:08.785188;bed_to_toilet
20101109;2010-11-09 05:34:57.482141;2010-11-09 08:39:58.539925;sleeping
20101109;2010-11-09 08:46:52.121832;2010-11-09 08:55:17.958017;meal_preparation
20101109;2010-11-09 08:57:28.472460;2010-11-09 09:01:03.067124;meal_preparation
20101109;2010-11-09 09:02:03.915682;2010-11-09 09:11:00.465309;meal_preparation
20101109;2010-11-09 09:11:50.019671;2010-11-09 09:23:22.517607;relax
20101109;2010-11-09 09:27:43.724896;2010-11-09 09:38:41.843040;relax
20101109;2010-11-09 09:49:07.927580;2010-11-09 09:52:37.692325;meal_preparation
20101109;2010-11-09 09:53:25.100183;2010-11-09 09:54:00.365887;meal_preparation
20101109;2010-11-09 10:12:07.503478;2010-11-09 10:13:40.175418;housekeeping
20101109;2010-11-09 10:13:43.883190;2010-11-09 10:18:03.913558;relax
20101109;2010-11-09 10:19:13.389044;2010-11-09 10:23:28.722459;relax
20101109;2010-11-09 10:24:01.271014;2010-11-09 11:32:39.604103;housekeeping
20101109;2010-11-09 11:34:08.955554;2010-11-09 11:34:14.011124;leave_home
20101109;2010-11-09 11:36:36.675812;2010-11-09 11:36:41.283918;enter_home
20101109;2010-11-09 11:41:42.069308;2010-11-09 11:41:46.482382;leave_home
20101109;2010-11-09 13:47:23.047404;2010-11-09 13:47:28.062445;enter_home
20101109;2010-11-09 13:47:37.712245;2010-11-09 13:53:41.466364;eating
20101109;2010-11-09 13:53:43.518502;2010-11-09 13:56:08.092915;meal_preparation
20101109;2010-11-09 13:58:39.986547;2010-11-09 14:00:07.313702;meal_preparation
20101109;2010-11-09 14:00:12.325108;2010-11-09 14:08:35.143155;eating
20101109;2010-11-09 14:08:45.389392;2010-11-09 14:15:01.935944;relax
20101109;2010-11-09 14:17:44.085709;2010-11-09 14:47:27.149145;relax
20101109;2010-11-09 14:55:55.303188;2010-11-09 14:55:59.720855;leave_home
20101109;2010-11-09 15:12:34.191290;2010-11-09 15:12:45.897423;enter_home
20101109;2010-11-09 15:29:54.704294;2010-11-09 15:34:50.220332;relax
20101109;2010-11-09 15:47:38.698323;2010-11-09 15:50:20.818136;relax
20101109;2010-11-09 16:15:50.605713;2010-11-09 16:24:09.659110;relax
20101109;2010-11-09 17:48:01.047018;2010-11-09 18:00:17.054614;meal_preparation
20101109;2010-11-09 18:01:08.097426;2010-11-09 18:03:06.657498;meal_preparation
20101109;2010-11-09 18:04:35.427519;2010-11-09 18:06:36.739410;meal_preparation
20101109;2010-11-09 18:06:45.636065;2010-11-09 18:10:01.352728;eating
20101109;2010-11-09 18:10:03.831302;2010-11-09 18:11:50.389407;meal_preparation
20101109;2010-11-09 18:12:17.289050;2010-11-09 18:20:02.683192;eating
20101109;2010-11-09 18:22:50.176141;2010-11-09 18:25:57.625503;eating
20101109;2010-11-09 18:31:42.423873;2010-11-09 18:39:35.772777;eating
20101109;2010-11-09 18:55:41.623343;2010-11-09 19:01:21.911490;eating
20101109;2010-11-09 19:02:07.264951;2010-11-09 19:04:06.253711;wash_dishes
20101109;2010-11-09 19:05:13.099398;2010-11-09 19:10:41.954102;wash_dishes
20101109;2010-11-09 19:17:56.674108;2010-11-09 20:41:22.831217;work
20101109;2010-11-09 20:47:48.450608;2010-11-09 20:54:32.733919;relax
20101109;2010-11-09 21:08:01.174723;2010-11-09 21:43:38.940316;relax
20101109;2010-11-09 21:55:26.367248;2010-11-09 23:56:08.523442;relax
20101109;2010-11-09 23:58:54.632904;2010-11-10 00:00:05.651914;sleeping
20101110;2010-11-10 00:09:31.789028;2010-11-10 06:41:22.490407;sleeping
20101110;2010-11-10 06:49:05.709143;2010-11-10 06:59:08.522332;meal_preparation
20101110;2010-11-10 07:04:46.820211;2010-11-10 07:06:31.387040;others
20101110;2010-11-10 07:09:34.852020;2010-11-10 07:25:55.601744;relax
20101110;2010-11-10 07:28:14.353376;2010-11-10 07:29:15.972733;meal_preparation
20101110;2010-11-10 07:30:09.401971;2010-11-10 07:52:39.268138;relax
20101110;2010-11-10 09:11:03.119121;2010-11-10 09:12:44.706099;meal_preparation
20101110;2010-11-10 09:23:09.800579;2010-11-10 09:29:04.902663;eating
20101110;2010-11-10 09:39:57.126699;2010-11-10 09:40:01.514272;leave_home
20101110;2010-11-10 17:39:33.534339;2010-11-10 17:39:41.216062;enter_home
20101110;2010-11-10 18:11:20.190298;2010-11-10 18:17:58.302010;meal_preparation
20101110;2010-11-10 18:18:59.814378;2010-11-10 18:28:01.002073;meal_preparation
20101110;2010-11-10 18:28:50.456987;2010-11-10 18:34:32.065480;eating
20101110;2010-11-10 18:34:37.736245;2010-11-10 18:42:50.438237;meal_preparation
20101110;2010-11-10 18:42:54.092155;2010-11-10 18:53:30.347313;eating
20101110;2010-11-10 19:01:49.782752;2010-11-10 19:12:19.655460;relax
20101110;2010-11-10 19:14:25.729999;2010-11-10 19:23:21.504953;relax
20101110;2010-11-10 19:25:59.729027;2010-11-10 19:54:51.055444;relax
20101110;2010-11-10 19:57:15.556662;2010-11-10 20:05:33.088506;relax
20101110;2010-11-10 20:19:01.169898;2010-11-10 20:44:14.261579;relax
20101110;2010-11-10 20:49:41.448383;2010-11-10 22:28:35.942889;relax
20101110;2010-11-10 22:33:39.210637;2010-11-10 23:14:47.162630;relax
20101110;2010-11-10 23:27:01.311306;2010-11-11 05:13:53.861830;sleeping
20101111;2010-11-11 05:13:58.821109;2010-11-11 05:16:28.261014;bed_to_toilet
20101111;2010-11-11 05:16:35.591647;2010-11-11 08:40:02.470947;sleeping
20101111;2010-11-11 08:45:49.437596;2010-11-11 08:55:14.314496;meal_preparation
20101111;2010-11-11 09:32:48.645825;2010-11-11 09:34:53.115622;meal_preparation
20101111;2010-11-11 09:36:26.642470;2010-11-11 09:51:34.892392;relax
20101111;2010-11-11 09:52:07.049471;2010-11-11 09:53:14.082215;work
20101111;2010-11-11 09:57:49.474192;2010-11-11 10:07:10.759503;meal_preparation
20101111;2010-11-11 10:07:37.847335;2010-11-11 10:13:37.640651;eating
20101111;2010-11-11 10:58:46.941822;2010-11-11 11:08:18.222138;work
20101111;2010-11-11 11:42:21.171465;2010-11-11 11:42:28.826730;leave_home
20101111;2010-11-11 13:25:56.338867;2010-11-11 13:26:00.813557;enter_home
20101111;2010-11-11 13:38:39.905647;2010-11-11 13:44:17.938952;meal_preparation
20101111;2010-11-11 13:44:19.019213;2010-11-11 13:52:16.239233;eating
20101111;2010-11-11 13:57:04.663163;2010-11-11 14:04:19.242492;relax
20101111;2010-11-11 14:16:42.745099;2010-11-11 14:16:50.343741;leave_home
20101111;2010-11-11 15:48:12.843945;2010-11-11 15:48:16.967001;enter_home
20101111;2010-11-11 16:37:14.700400;2010-11-11 17:06:13.071890;relax
20101111;2010-11-11 17:09:13.529934;2010-11-11 17:27:57.193812;relax
20101111;2010-11-11 17:55:03.376948;2010-11-11 18:03:09.030033;relax
20101111;2010-11-11 18:03:33.221272;2010-11-11 18:20:59.134613;relax
20101111;2010-11-11 18:21:44.698749;2010-11-11 19:19:26.281381;relax
20101111;2010-11-11 19:21:06.505545;2010-11-11 19:44:34.371218;relax
20101111;2010-11-11 19:57:55.013904;2010-11-11 20:00:48.132994;meal_preparation
20101111;2010-11-11 20:05:21.358428;2010-11-11 20:25:38.831939;relax
20101111;2010-11-11 20:26:15.914823;2010-11-11 20:27:17.459127;meal_preparation
20101111;2010-11-11 20:33:08.433678;2010-11-11 20:33:49.537926;meal_preparation
20101111;2010-11-11 20:39:58.010314;2010-11-11 20:51:07.802395;relax
20101111;2010-11-11 20:52:25.484649;2010-11-11 20:53:04.723031;meal_preparation
20101111;2010-11-11 21:02:07.230018;2010-11-11 21:22:06.418958;work
20101111;2010-11-11 21:22:27.333215;2010-11-11 21:23:29.195631;meal_preparation
20101111;2010-11-11 21:24:03.050847;2010-11-11 22:04:23.328047;relax
20101111;2010-11-11 22:04:51.425642;2010-11-11 22:05:24.735201;meal_preparation
20101111;2010-11-11 22:10:59.689887;2010-11-11 22:15:33.310120;eating
20101111;2010-11-11 22:17:08.882465;2010-11-11 22:24:14.708406;eating
20101111;2010-11-11 22:40:27.732760;2010-11-12 04:31:34.826655;sleeping
20101112;2010-11-12 04:31:41.818859;2010-11-12 04:35:07.429031;bed_to_toilet
20101112;2010-11-12 04:35:27.322160;2010-11-12 08:13:41.655346;sleeping
20101112;2010-11-12 08:27:36.340929;2010-11-12 08:35:49.613178;meal_preparation
20101112;2010-11-12 08:44:29.871037;2010-11-12 08:51:32.841741;meal_preparation
20101112;2010-11-12 08:52:32.123452;2010-11-12 08:56:07.499941;relax
20101112;2010-11-12 08:56:16.610413;2010-11-12 09:02:55.456080;meal_preparation
20101112;2010-11-12 09:09:24.821474;2010-11-12 09:44:27.305358;relax
20101112;2010-11-12 10:06:52.301458;2010-11-12 10:10:35.414085;meal_preparation
20101112;2010-11-12 10:17:10.177593;2010-11-12 10:20:22.321489;meal_preparation
20101112;2010-11-12 10:21:38.362207;2010-11-12 10:23:04.282486;meal_preparation
20101112;2010-11-12 10:29:42.060021;2010-11-12 10:32:26.758042;meal_preparation
20101112;2010-11-12 10:37:55.724892;2010-11-12 10:42:58.504102;eating
20101112;2010-11-12 11:20:00.003069;2010-11-12 11:23:46.759039;work
20101112;2010-11-12 11:46:02.357588;2010-11-12 11:46:07.117334;leave_home
20101112;2010-11-12 11:46:12.380361;2010-11-12 11:46:17.081377;enter_home
20101112;2010-11-12 11:46:31.671941;2010-11-12 11:46:36.034292;leave_home
20101112;2010-11-12 13:43:49.151516;2010-11-12 13:43:55.380126;enter_home
20101112;2010-11-12 13:48:28.867420;2010-11-12 13:48:32.082747;leave_home
20101112;2010-11-12 13:48:47.364360;2010-11-12 13:48:50.823997;enter_home
20101112;2010-11-12 13:50:35.700848;2010-11-12 13:51:31.551697;meal_preparation
20101112;2010-11-12 13:51:36.817131;2010-11-12 14:03:02.763764;eating
20101112;2010-11-12 14:21:49.357559;2010-11-12 14:21:53.925919;leave_home
20101112;2010-11-12 15:12:29.629842;2010-11-12 15:12:33.900390;enter_home
20101112;2010-11-12 15:23:03.964003;2010-11-12 15:56:34.634259;work
20101112;2010-11-12 15:57:41.247861;2010-11-12 16:09:35.436230;housekeeping
20101112;2010-11-12 16:10:45.180456;2010-11-12 16:30:39.604452;work
20101112;2010-11-12 16:30:54.287935;2010-11-12 16:38:02.664415;work
20101112;2010-11-12 16:39:04.831954;2010-11-12 16:40:00.105879;meal_preparation
20101112;2010-11-12 16:42:51.955623;2010-11-12 16:42:58.003724;leave_home
20101112;2010-11-12 16:43:09.469571;2010-11-12 16:43:13.445106;enter_home
20101112;2010-11-12 16:43:20.192576;2010-11-12 16:44:21.655105;meal_preparation
20101112;2010-11-12 16:45:34.509412;2010-11-12 16:54:33.155886;eating
20101112;2010-11-12 16:56:03.340698;2010-11-12 18:45:06.922167;relax
20101112;2010-11-12 18:47:05.882965;2010-11-12 18:58:57.688056;relax
20101112;2010-11-12 19:05:22.554944;2010-11-12 19:34:32.372308;relax
20101112;2010-11-12 19:36:04.812754;2010-11-12 20:25:02.930325;relax
20101112;2010-11-12 20:32:36.820683;2010-11-12 20:52:16.822205;relax
20101112;2010-11-12 20:53:27.262478;2010-11-12 21:11:49.751105;relax
20101112;2010-11-12 21:13:18.031285;2010-11-12 22:40:07.758965;relax
20101112;2010-11-12 22:57:49.192554;2010-11-12 23:08:16.926013;relax
20101112;2010-11-12 23:13:14.534467;2010-11-12 23:18:43.067676;relax
20101112;2010-11-12 23:31:02.699046;2010-11-12 23:41:35.863015;relax
20101112;2010-11-12 23:56:52.105040;2010-11-13 05:16:37.811402;sleeping
20101113;2010-11-13 05:17:05.045679;2010-11-13 05:20:52.478511;bed_to_toilet
20101113;2010-11-13 05:22:36.016359;2010-11-13 08:54:13.759934;sleeping
20101113;2010-11-13 08:57:07.958950;2010-11-13 09:07:32.579111;meal_preparation
20101113;2010-11-13 09:16:23.525550;2010-11-13 09:21:33.254376;meal_preparation
20101113;2010-11-13 09:23:56.733444;2010-11-13 09:29:03.202745;meal_preparation
20101113;2010-11-13 09:50:34.478864;2010-11-13 09:54:51.682135;relax
20101113;2010-11-13 12:01:02.142574;2010-11-13 12:02:40.424020;others
20101113;2010-11-13 12:04:38.805108;2010-11-13 13:20:00.958513;relax
